Date,SP500,NASDAQ,Financials,Industrials,Consumer Staples,Energy,Information Technology,Utilities
2011-06-15,1265.42,2631.46,197.86,304.9,317.37,534.24,392.0,165.35
2011-06-16,1267.64,2623.7,198.99,305.79,319.87,535.64,390.7,166.7
2011-06-17,1271.5,2616.48,200.82,306.98,321.62,534.25,389.7,167.76
2011-06-20,1278.36,2629.66,200.67,309.45,323.87,536.24,391.0,168.69
2011-06-21,1295.52,2687.26,203.44,314.31,323.42,546.03,398.6,168.82
2011-06-22,1287.14,2669.19,202.1,312.45,321.3,543.68,395.3,167.66
2011-06-23,1283.5,2686.75,200.14,311.57,318.27,537.4,398.7,166.23
2011-06-24,1268.45,2652.89,198.77,307.8,316.02,527.05,391.4,166.6
2011-06-27,1280.1,2688.28,201.02,310.58,317.41,530.8,396.9,167.88
2011-06-28,1296.67,2729.31,201.85,315.1,318.42,545.13,402.0,168.65
2011-06-29,1307.41,2740.49,206.08,316.56,319.81,551.14,405.1,169.4
2011-06-30,1320.64,2773.52,206.87,321.86,322.66,559.46,410.9,170.03
2011-07-01,1339.67,2816.03,210.45,327.47,325.08,564.86,418.0,172.12
2011-07-05,1337.88,2825.77,208.69,325.52,324.84,567.43,418.7,171.1
2011-07-06,1339.22,2834.02,207.54,327.22,326.74,566.42,420.7,171.43
2011-07-07,1353.22,2872.66,210.81,330.54,328.82,574.11,426.6,172.03
2011-07-08,1343.8,2859.81,208.06,326.65,327.71,570.15,424.6,171.44
2011-07-11,1319.49,2802.62,202.22,320.65,325.31,558.5,417.0,169.53
2011-07-12,1313.64,2781.91,201.65,317.36,324.18,556.77,413.1,170.31
2011-07-13,1317.72,2796.92,201.98,318.54,324.28,560.58,414.2,169.91
2011-07-14,1308.87,2762.67,200.42,315.45,322.81,557.8,410.3,169.15
2011-07-15,1316.14,2789.8,199.93,315.62,323.6,570.84,416.7,169.41
2011-07-18,1305.44,2765.11,197.17,312.09,321.56,568.3,415.3,167.81
2011-07-19,1326.73,2826.52,199.85,316.07,326.3,577.87,426.5,169.18
2011-07-20,1325.84,2814.23,202.0,316.84,325.03,575.99,424.7,170.16
2011-07-21,1343.8,2834.43,207.0,321.5,327.23,587.34,427.0,172.78
2011-07-22,1345.02,2858.83,206.45,318.38,326.71,590.09,431.9,171.81
2011-07-25,1337.43,2842.8,204.71,317.93,323.45,587.27,431.3,172.27
2011-07-26,1331.94,2839.96,204.36,311.75,322.61,584.29,433.1,171.64
2011-07-27,1304.89,2764.79,199.6,303.34,319.25,573.62,420.3,171.04
2011-07-28,1300.67,2766.25,199.69,300.7,319.32,569.6,420.9,169.82
2011-07-29,1292.28,2756.38,199.18,299.25,317.34,563.02,417.4,168.15
2011-08-01,1286.94,2744.61,198.52,297.71,316.26,562.54,416.7,168.65
2011-08-02,1254.05,2669.24,193.02,287.47,312.19,547.49,407.3,165.94
2011-08-03,1260.34,2693.07,194.03,289.68,313.92,544.4,412.3,165.74
2011-08-04,1200.07,2556.39,183.98,274.14,304.34,507.44,393.9,160.38
2011-08-05,1199.38,2532.41,180.79,274.33,309.29,506.81,391.6,161.78
2011-08-08,1119.46,2357.69,162.74,255.49,297.47,464.88,369.0,152.93
2011-08-09,1172.53,2482.52,176.1,267.27,304.08,486.39,385.8,157.85
2011-08-10,1120.76,2381.05,163.58,254.16,293.02,468.0,370.1,154.61
2011-08-11,1172.64,2492.68,173.83,265.69,302.03,492.2,386.7,161.14
2011-08-12,1178.81,2507.98,171.75,270.52,305.03,495.53,388.9,160.15
2011-08-15,1204.49,2555.2,177.31,275.27,309.42,512.34,395.7,165.72
2011-08-16,1192.76,2523.45,173.9,271.17,309.81,503.65,391.6,165.22
2011-08-17,1193.89,2511.48,174.95,270.22,312.14,505.96,388.3,166.58
2011-08-18,1140.65,2380.43,166.18,254.95,306.59,477.22,367.8,164.46
2011-08-19,1123.53,2341.84,163.04,251.21,304.86,469.33,357.7,163.2
2011-08-22,1123.82,2345.38,160.97,252.12,305.76,466.75,360.2,163.01
2011-08-23,1162.35,2446.06,166.19,261.03,312.51,488.13,374.3,166.0
2011-08-24,1177.6,2467.69,170.89,266.17,313.78,490.24,377.2,169.29
2011-08-25,1159.27,2419.63,170.11,261.26,308.94,479.27,371.3,166.72
2011-08-26,1176.8,2479.85,171.82,266.28,311.31,487.62,379.9,166.55
2011-08-29,1210.08,2562.11,178.99,274.77,316.92,501.57,390.4,169.78
2011-08-30,1212.92,2576.11,177.67,276.97,317.58,503.21,391.4,169.74
2011-08-31,1218.89,2579.46,179.83,278.84,318.5,506.52,391.6,170.98
2011-09-01,1204.42,2546.04,175.56,274.35,317.26,502.12,387.3,169.94
2011-09-02,1173.97,2480.33,168.53,265.94,313.03,489.4,377.8,167.99
2011-09-06,1165.24,2473.83,165.55,262.66,311.75,483.84,376.0,167.02
2011-09-07,1198.62,2548.94,173.51,270.75,316.6,501.5,386.3,168.68
2011-09-08,1185.9,2529.14,169.56,266.7,316.02,495.38,384.8,168.53
2011-09-09,1154.23,2467.99,164.21,259.62,308.94,479.28,375.9,165.11
2011-09-12,1162.27,2495.09,166.22,259.99,309.38,481.82,380.7,166.51
2011-09-13,1172.87,2532.15,167.27,264.92,309.97,483.01,385.3,167.43
2011-09-14,1188.68,2572.55,169.32,269.55,313.76,489.21,391.6,168.71
2011-09-15,1209.11,2607.07,173.66,274.72,317.77,499.0,398.5,170.97
2011-09-16,1216.01,2622.31,174.0,276.16,319.4,498.61,402.5,172.74
2011-09-19,1204.09,2612.83,169.23,273.46,316.56,491.32,402.3,171.94
2011-09-20,1202.09,2590.24,168.81,271.52,316.98,488.29,400.8,174.26
2011-09-21,1166.76,2538.19,160.47,260.64,311.39,468.86,395.7,171.26
2011-09-22,1129.56,2455.67,155.68,250.8,305.54,444.02,383.1,168.17
2011-09-23,1136.43,2483.23,157.48,253.38,305.21,440.57,387.0,169.81
2011-09-26,1162.95,2516.69,164.43,259.7,310.74,456.24,392.0,171.22
2011-09-27,1175.38,2546.83,165.1,263.88,312.73,463.12,396.4,171.65
2011-09-28,1151.06,2491.58,160.3,257.52,307.3,449.2,390.8,170.08
2011-09-29,1160.4,2480.76,164.85,261.21,310.33,455.47,389.3,172.68
2011-09-30,1131.42,2415.4,159.05,252.62,306.71,442.79,378.2,170.77
2011-10-03,1099.23,2335.83,151.85,245.04,302.2,428.25,369.7,166.81
2011-10-04,1123.95,2404.82,158.08,251.36,304.32,441.75,377.5,166.04
2011-10-05,1144.03,2460.51,159.98,256.87,304.96,456.5,386.5,166.09
2011-10-06,1164.97,2506.82,165.14,262.39,308.08,463.77,393.0,168.77
2011-10-07,1155.46,2479.35,159.08,261.17,309.86,458.1,390.9,169.47
2011-10-10,1194.89,2566.05,167.26,270.67,314.68,478.54,404.3,172.88
2011-10-11,1195.54,2583.03,167.15,271.64,313.92,478.77,406.9,171.05
2011-10-12,1207.25,2604.73,171.61,275.12,316.51,482.46,409.0,170.81
2011-10-13,1203.66,2620.24,167.53,272.66,316.15,480.97,413.1,170.85
2011-10-14,1224.58,2667.85,169.9,277.55,318.45,498.17,421.9,172.32
2011-10-17,1200.86,2614.92,164.22,270.09,315.53,489.74,414.4,171.87
2011-10-18,1225.38,2657.43,172.38,277.97,317.95,504.5,418.6,173.08
2011-10-19,1209.88,2604.04,169.43,274.57,316.84,499.85,409.4,173.26
2011-10-20,1215.39,2598.62,172.49,276.3,318.35,503.17,407.4,174.25
2011-10-21,1238.25,2637.46,176.57,281.62,323.3,512.36,412.8,177.12
2011-10-24,1254.19,2699.44,180.42,286.47,321.48,518.25,420.8,176.39
2011-10-25,1229.05,2638.42,174.87,280.73,317.81,507.86,413.6,174.18
2011-10-26,1242.0,2650.67,178.28,282.75,320.65,519.27,415.3,175.33
2011-10-27,1284.59,2738.63,189.27,295.18,324.67,539.32,428.3,179.06
2011-10-28,1285.09,2737.15,188.86,295.1,324.03,541.85,429.5,177.93
2011-10-31,1253.3,2684.41,181.58,287.77,319.89,517.85,421.5,176.78
2011-11-01,1218.28,2606.96,173.02,278.99,314.36,501.74,409.6,173.3
2011-11-02,1237.9,2639.98,177.88,284.0,316.92,516.05,414.2,176.16
2011-11-03,1261.15,2697.97,181.19,290.97,320.81,528.9,424.3,178.2
2011-11-04,1253.23,2686.15,178.65,288.93,319.18,528.15,421.9,177.23
2011-11-07,1261.12,2695.25,179.44,289.44,321.32,531.96,424.7,178.35
2011-11-08,1275.92,2727.49,182.9,292.42,324.6,539.15,429.6,179.2
2011-11-09,1229.1,2621.65,172.95,281.28,317.15,516.19,413.9,175.29
2011-11-10,1239.69,2625.15,173.91,284.26,319.92,525.25,414.3,176.39
2011-11-11,1263.85,2678.75,177.77,290.99,323.52,534.89,423.1,178.81
2011-11-14,1251.78,2657.22,174.16,289.11,321.38,528.4,420.4,176.72
2011-11-15,1257.81,2686.2,174.89,290.78,322.64,527.6,425.9,177.03
2011-11-16,1236.91,2639.61,170.54,286.37,319.97,519.55,419.6,174.73
2011-11-17,1216.13,2587.99,166.97,281.22,318.43,508.53,410.2,173.7
2011-11-18,1215.65,2572.5,167.87,282.29,319.76,506.09,407.5,174.8
2011-11-21,1192.98,2523.14,163.63,275.83,314.84,497.56,399.6,172.73
2011-11-22,1188.04,2521.28,162.12,273.63,315.06,492.81,399.0,170.54
2011-11-23,1161.79,2460.08,157.44,267.35,311.48,478.52,389.4,167.93
2011-11-25,1158.67,2441.51,158.13,266.96,312.09,474.51,386.9,168.7
2011-11-28,1192.55,2527.34,162.79,275.63,316.89,491.48,400.5,170.91
2011-11-29,1195.19,2515.51,161.82,275.48,320.01,498.99,397.8,172.82
2011-11-30,1246.96,2620.34,172.46,289.62,327.6,526.41,413.7,177.59
2011-12-01,1244.58,2626.2,170.82,288.96,326.62,522.76,416.1,177.18
2011-12-02,1244.28,2626.93,173.14,288.69,325.91,522.32,415.5,175.34
2011-12-05,1257.08,2655.76,176.79,291.84,327.22,528.47,420.5,176.77
2011-12-06,1258.47,2649.56,176.64,292.37,327.94,528.85,420.4,177.16
2011-12-07,1261.01,2649.21,178.73,291.87,328.31,525.03,420.8,176.62
2011-12-08,1234.35,2596.38,172.1,285.09,325.01,511.58,414.5,174.02
2011-12-09,1255.19,2646.85,176.04,291.4,328.12,522.91,421.1,176.45
2011-12-12,1236.47,2612.26,171.49,286.17,325.64,510.61,414.9,174.76
2011-12-13,1225.73,2579.27,168.96,282.91,324.67,507.98,411.1,175.71
2011-12-14,1211.82,2539.31,168.45,279.75,322.99,494.18,404.0,174.29
2011-12-15,1215.75,2541.01,168.45,281.68,326.15,493.02,402.7,176.64
2011-12-16,1219.66,2555.33,169.32,282.99,326.39,497.4,403.6,176.09
2011-12-19,1205.35,2523.14,165.37,279.92,325.01,489.2,399.2,174.68
2011-12-20,1241.3,2603.73,171.7,289.46,331.12,508.52,411.5,178.36
2011-12-21,1243.72,2577.97,172.7,290.08,334.76,514.42,403.4,181.0
2011-12-22,1254.0,2599.45,176.24,292.49,333.94,520.29,407.4,181.15
2011-12-23,1265.33,2618.64,177.55,295.17,336.96,524.47,411.8,182.4
2011-12-27,1265.43,2625.2,176.34,294.65,336.82,525.49,412.3,183.83
2011-12-28,1249.64,2589.98,173.53,290.37,335.11,515.62,408.0,182.73
2011-12-29,1263.02,2613.74,176.33,294.01,337.43,521.62,411.8,184.18
2011-12-30,1257.6,2605.15,175.23,292.32,335.54,520.81,409.9,182.98
2012-01-03,1277.06,2648.72,180.06,298.41,335.68,534.38,416.8,179.86
2012-01-04,1277.3,2648.36,179.12,299.86,334.97,535.16,417.9,178.88
2012-01-05,1281.06,2669.86,181.61,299.74,334.36,531.91,420.0,179.14
2012-01-06,1277.81,2674.22,180.58,299.54,332.16,529.04,420.5,178.12
2012-01-09,1280.7,2676.56,181.49,301.79,332.64,532.06,419.4,178.45
2012-01-10,1292.08,2702.5,185.06,305.88,333.88,535.89,421.3,178.69
2012-01-11,1292.48,2710.76,186.88,306.8,331.81,528.84,422.2,177.95
2012-01-12,1295.5,2724.7,187.67,309.48,331.6,524.36,423.9,177.6
2012-01-13,1289.09,2710.67,186.16,307.18,331.28,522.47,420.8,177.35
2012-01-17,1293.67,2728.08,184.71,308.38,332.65,526.3,423.6,177.4
2012-01-18,1308.04,2769.71,187.79,311.29,332.73,534.25,430.5,177.35
2012-01-19,1314.5,2788.33,189.42,314.07,333.32,536.43,433.5,175.86
2012-01-20,1315.38,2786.7,190.73,312.93,334.11,537.0,434.5,176.29
2012-01-23,1316.0,2784.17,191.26,312.09,333.45,540.54,436.1,176.76
2012-01-24,1314.65,2786.64,190.88,312.26,331.97,539.1,436.6,175.36
2012-01-25,1326.05,2818.31,191.34,315.99,335.3,544.78,440.9,178.24
2012-01-26,1318.43,2805.28,189.62,315.38,334.05,537.56,438.2,178.79
2012-01-27,1316.33,2816.55,190.31,314.96,331.45,535.34,438.7,176.39
2012-01-30,1313.01,2811.94,188.4,313.79,329.93,533.06,440.2,175.52
2012-01-31,1312.41,2813.84,189.19,312.52,329.84,528.53,441.0,176.28
2012-02-01,1324.09,2848.27,192.31,315.97,332.32,530.95,445.1,176.95
2012-02-02,1325.54,2859.68,193.19,315.73,333.25,533.51,446.2,176.37
2012-02-03,1344.9,2905.66,198.36,321.13,334.51,543.29,452.5,176.79
2012-02-06,1344.33,2901.99,197.41,320.35,334.52,549.34,452.6,176.13
2012-02-07,1347.05,2904.08,197.23,320.3,334.69,552.03,454.0,177.34
2012-02-08,1349.96,2915.86,198.75,321.08,334.68,549.01,456.9,177.29
2012-02-09,1351.95,2927.23,197.98,321.25,336.17,548.72,461.4,176.87
2012-02-10,1342.64,2903.88,196.0,318.56,335.38,542.98,458.3,176.64
2012-02-13,1351.77,2931.39,197.86,322.29,336.44,547.41,461.0,176.1
2012-02-14,1350.5,2931.83,195.77,321.25,337.65,548.53,462.0,176.4
2012-02-15,1343.23,2915.83,194.63,316.78,336.85,546.77,459.1,175.35
2012-02-16,1358.04,2959.85,197.74,319.45,339.1,553.53,466.3,177.34
2012-02-17,1361.23,2951.78,199.01,321.03,339.2,555.03,466.0,177.11
2012-02-21,1362.21,2948.57,198.78,321.99,337.73,559.62,467.9,176.67
2012-02-22,1357.66,2933.17,196.25,321.7,337.05,560.74,465.9,176.98
2012-02-23,1363.46,2956.98,198.14,322.14,338.56,563.49,468.0,176.63
2012-02-24,1365.74,2963.75,197.26,322.05,339.39,565.66,470.6,177.47
2012-02-27,1367.59,2966.16,198.96,321.84,339.24,563.98,471.1,177.13
2012-02-28,1372.18,2986.76,199.27,321.51,340.31,563.14,475.2,176.47
2012-02-29,1365.68,2966.89,198.35,319.78,341.2,557.36,472.8,176.27
2012-03-01,1374.09,2988.97,200.81,320.74,340.55,562.47,475.9,176.65
2012-03-02,1369.63,2976.19,199.94,318.9,340.69,556.19,474.9,176.67
2012-03-05,1364.33,2950.48,199.09,316.78,342.28,554.41,470.4,177.0
2012-03-06,1343.36,2910.32,194.19,309.63,339.44,545.37,465.2,176.16
2012-03-07,1352.63,2935.69,196.72,312.69,339.81,548.83,468.4,176.11
2012-03-08,1365.91,2970.42,198.66,317.18,341.85,551.56,473.6,176.72
2012-03-09,1370.87,2988.34,200.22,317.77,342.8,550.8,475.5,177.56
2012-03-12,1371.09,2983.66,199.6,318.05,344.65,549.18,476.2,179.52
2012-03-13,1395.95,3039.88,207.42,324.62,346.55,556.16,486.0,179.86
2012-03-14,1394.28,3040.73,207.46,324.11,345.69,550.59,489.0,177.31
2012-03-15,1402.6,3056.37,211.35,328.13,346.42,551.31,490.4,177.15
2012-03-16,1404.17,3055.26,211.96,327.82,345.99,557.69,490.4,176.68
2012-03-19,1409.75,3078.32,213.23,328.13,346.38,560.98,494.3,175.8
2012-03-20,1405.52,3074.15,214.01,324.51,346.44,552.97,493.6,176.0
2012-03-21,1402.89,3075.32,213.08,324.45,346.86,547.21,493.3,175.72
2012-03-22,1392.78,3063.32,210.15,320.88,347.43,535.84,491.9,175.8
2012-03-23,1397.11,3067.92,211.99,321.06,347.85,541.01,491.8,175.82
2012-03-26,1416.51,3122.57,215.37,325.83,350.52,545.95,500.1,177.17
2012-03-27,1412.52,3120.35,213.26,325.08,349.91,540.83,500.7,177.93
2012-03-28,1405.54,3104.96,214.0,321.73,349.32,534.19,499.5,176.44
2012-03-29,1403.28,3095.36,211.71,322.12,349.23,534.42,498.3,177.1
2012-03-30,1408.47,3091.57,212.84,323.52,351.49,538.43,496.6,178.07
2012-04-02,1419.04,3119.7,214.51,325.37,354.29,543.41,502.1,178.81
2012-04-03,1413.38,3113.57,213.1,323.35,352.3,538.06,501.6,178.9
2012-04-04,1398.96,3068.09,209.63,320.98,351.32,531.52,494.6,178.63
2012-04-05,1398.08,3080.5,209.18,319.52,351.09,528.72,496.8,177.31
2012-04-09,1382.2,3047.08,205.81,314.38,347.98,521.99,493.4,176.34
2012-04-10,1358.59,2991.22,201.43,307.75,344.7,511.89,486.5,174.0
2012-04-11,1368.71,3016.46,204.63,311.2,346.17,512.0,488.6,174.36
2012-04-12,1387.57,3055.55,208.64,317.6,346.81,522.64,495.0,175.02
2012-04-13,1370.26,3011.33,203.38,313.73,346.49,514.39,486.9,174.32
2012-04-16,1369.57,2988.4,205.23,314.47,348.18,513.04,481.2,176.04
2012-04-17,1390.78,3042.82,208.1,319.53,352.04,522.04,492.2,177.17
2012-04-18,1385.14,3031.45,206.37,318.36,351.68,521.01,488.3,176.67
2012-04-19,1376.92,3007.56,205.45,315.04,350.55,519.53,482.1,176.14
2012-04-20,1378.53,3000.45,204.4,317.43,353.59,519.06,479.5,177.96
2012-04-23,1366.94,2970.45,202.83,314.2,348.46,518.5,476.0,176.94
2012-04-24,1371.97,2961.6,205.14,318.04,348.51,522.32,473.1,178.32
2012-04-25,1390.69,3029.63,207.07,318.84,350.29,526.88,488.2,179.22
2012-04-26,1399.98,3050.61,208.79,320.71,353.16,530.77,491.3,180.32
2012-04-27,1403.36,3069.2,208.73,322.54,352.84,530.49,491.2,180.92
2012-04-30,1397.91,3046.36,207.53,319.81,351.85,533.15,487.0,181.23
2012-05-01,1405.82,3050.44,209.9,320.69,352.57,540.68,488.1,182.1
2012-05-02,1402.31,3059.85,207.89,320.91,353.64,532.0,488.7,181.03
2012-05-03,1391.57,3024.3,206.12,318.16,353.85,524.11,483.6,180.03
2012-05-04,1369.1,2956.34,202.74,313.8,351.0,512.76,472.8,180.31
2012-05-07,1369.58,2957.76,204.13,313.31,351.39,511.65,471.4,179.87
2012-05-08,1363.72,2946.27,202.72,312.28,350.89,509.77,469.1,180.2
2012-05-09,1354.58,2934.71,200.39,308.44,348.54,506.16,468.8,180.07
2012-05-10,1357.99,2933.64,201.5,308.8,351.08,508.03,465.2,182.01
2012-05-11,1353.39,2933.82,199.1,308.13,350.14,504.42,464.7,181.93
2012-05-14,1338.35,2902.58,194.95,304.45,348.9,496.59,460.4,181.41
2012-05-15,1330.66,2893.76,193.86,302.65,348.7,489.22,458.2,180.39
2012-05-16,1324.8,2874.04,191.05,302.41,349.68,486.95,454.5,180.31
2012-05-17,1304.86,2813.69,187.03,296.31,347.35,483.63,446.8,179.22
2012-05-18,1295.22,2778.79,185.1,295.0,345.33,480.27,441.3,179.1
2012-05-21,1315.99,2847.21,186.91,301.52,346.75,490.45,453.8,179.43
2012-05-22,1316.63,2839.08,188.21,302.16,347.14,488.87,452.4,180.51
2012-05-23,1318.86,2850.12,188.96,304.06,346.19,490.77,453.2,179.34
2012-05-24,1320.68,2839.38,189.14,303.77,349.25,490.48,449.3,180.32
2012-05-25,1317.82,2837.53,188.42,301.97,349.11,488.9,448.6,180.7
2012-05-29,1332.42,2870.99,191.06,305.68,351.3,495.38,454.9,181.42
2012-05-30,1313.32,2837.36,186.84,300.4,348.33,480.65,451.6,179.93
2012-05-31,1310.33,2827.34,188.19,299.48,347.33,476.51,448.8,181.0
2012-06-01,1278.04,2747.48,181.21,291.19,341.55,466.44,436.6,180.28
2012-06-04,1278.18,2760.01,179.47,288.15,342.45,466.27,438.6,180.93
2012-06-05,1285.5,2778.11,182.46,288.73,341.91,469.09,441.6,181.6
2012-06-06,1315.13,2844.72,187.87,296.79,346.61,483.84,452.9,183.84
2012-06-07,1314.99,2831.02,187.43,298.54,347.42,484.71,451.0,185.13
2012-06-08,1325.66,2858.42,189.75,300.81,350.31,484.73,455.2,185.81
2012-06-11,1308.93,2809.73,186.11,297.16,348.82,479.07,447.4,185.36
2012-06-12,1324.18,2843.07,189.2,301.86,350.83,485.27,452.5,185.76
2012-06-13,1314.88,2818.61,188.32,298.88,349.92,479.96,449.1,185.63
2012-06-14,1329.1,2836.33,190.69,301.54,354.48,487.97,450.3,187.14
2012-06-15,1342.84,2872.8,193.35,304.16,355.47,496.71,456.6,187.96
2012-06-18,1344.78,2895.33,192.24,304.74,356.05,492.54,459.3,188.63
2012-06-19,1357.98,2929.76,195.54,308.49,355.74,499.52,463.8,188.27
2012-06-20,1355.69,2930.45,195.95,307.24,353.86,498.0,464.9,186.2
2012-06-21,1325.51,2859.09,191.46,300.84,349.55,478.12,452.6,184.26
2012-06-22,1335.02,2892.42,193.19,302.07,350.6,480.17,458.1,184.48
2012-06-25,1313.72,2836.16,189.19,296.64,348.3,471.13,447.9,183.9
2012-06-26,1319.99,2854.06,190.27,297.17,348.81,476.38,449.1,184.39
2012-06-27,1331.85,2875.32,192.61,300.36,351.29,485.34,452.1,186.36
2012-06-28,1329.04,2849.49,192.32,300.05,352.39,488.25,447.3,186.76
2012-06-29,1362.16,2935.05,197.37,310.06,358.92,503.27,462.0,187.8
2012-07-02,1365.51,2951.23,198.44,307.56,360.96,503.13,463.3,189.14
2012-07-03,1374.02,2976.08,199.31,310.35,362.55,514.04,467.4,188.6
2012-07-04,,,199.31,,362.55,514.04,467.4,
2012-07-05,1367.58,2976.12,196.37,309.89,361.36,506.99,468.1,187.64
2012-07-06,1354.68,2937.33,194.92,305.75,360.87,501.52,459.8,186.96
2012-07-09,1352.46,2931.77,194.55,305.55,360.6,498.67,458.5,186.38
2012-07-10,1341.47,2902.33,193.12,300.82,361.1,491.77,453.2,186.81
2012-07-11,1341.45,2887.98,194.71,298.73,360.74,498.59,450.4,187.83
2012-07-12,1334.76,2866.19,192.74,297.3,360.8,496.49,445.7,187.9
2012-07-13,1356.78,2908.47,198.07,302.94,364.82,505.18,452.1,189.8
2012-07-16,1353.64,2896.94,197.46,301.04,363.34,506.67,451.0,189.45
2012-07-17,1363.67,2910.04,198.97,302.56,364.96,512.57,452.0,189.97
2012-07-18,1372.78,2942.6,197.83,307.62,364.64,516.82,460.7,190.72
2012-07-19,1376.51,2965.9,196.43,309.09,363.92,517.78,466.9,190.98
2012-07-20,1362.66,2925.3,193.42,305.45,361.64,518.11,460.7,191.35
2012-07-23,1350.52,2890.15,191.94,304.29,358.65,513.11,456.4,189.99
2012-07-24,1338.31,2862.99,191.31,300.7,357.28,505.94,452.1,188.35
2012-07-25,1337.89,2854.24,191.97,301.56,357.45,506.64,448.5,188.13
2012-07-26,1360.02,2893.25,195.0,306.52,363.35,520.18,455.0,191.28
2012-07-27,1385.97,2958.09,198.88,313.12,367.68,528.23,464.9,193.34
2012-07-30,1385.3,2945.84,198.19,312.25,369.64,529.55,465.0,194.17
2012-07-31,1379.32,2939.52,197.44,311.15,368.3,523.7,466.4,192.51
2012-08-01,1375.14,2920.21,196.56,309.31,366.35,526.23,464.7,191.17
2012-08-02,1365.0,2909.77,194.8,307.54,363.48,517.51,462.5,189.77
2012-08-03,1390.99,2967.9,199.79,314.09,369.35,529.72,472.0,191.94
2012-08-06,1394.23,2989.91,200.09,314.18,368.9,530.48,475.4,191.33
2012-08-07,1401.35,3015.86,201.17,317.07,367.26,537.5,479.4,189.52
2012-08-08,1402.22,3011.25,200.96,316.73,369.33,538.4,479.7,189.56
2012-08-09,1402.8,3018.64,200.83,316.78,367.8,540.36,481.0,189.66
2012-08-10,1405.87,3020.86,200.96,318.25,367.71,542.1,481.9,190.28
2012-08-13,1404.11,3022.52,200.96,317.55,367.4,539.38,483.3,189.47
2012-08-14,1403.93,3016.98,200.84,317.09,368.9,538.87,482.0,189.44
2012-08-15,1405.53,3030.93,201.49,317.45,369.18,537.29,482.5,188.39
2012-08-16,1415.51,3062.39,202.84,320.35,369.86,542.49,490.0,187.72
2012-08-17,1418.16,3076.59,203.42,321.92,370.26,541.32,493.2,187.45
2012-08-20,1418.13,3076.21,203.98,321.26,370.11,539.98,494.7,187.63
2012-08-21,1413.17,3067.26,204.47,320.22,367.91,538.01,491.6,186.36
2012-08-22,1413.49,3073.67,204.17,318.82,366.74,539.45,492.8,185.98
2012-08-23,1402.08,3053.4,202.17,316.24,363.84,534.14,488.1,184.03
2012-08-24,1411.13,3069.79,203.42,317.85,367.09,537.64,490.3,184.92
2012-08-27,1410.44,3073.19,203.27,316.97,367.38,537.0,491.3,185.25
2012-08-28,1409.3,3077.14,202.95,315.89,367.84,537.93,490.6,184.87
2012-08-29,1410.49,3081.19,203.37,315.86,366.98,534.82,491.4,184.23
2012-08-30,1399.48,3048.71,202.24,312.84,365.37,529.06,485.0,183.45
2012-08-31,1406.58,3066.96,203.39,314.5,365.92,533.54,488.8,183.27
2012-09-04,1404.94,3075.06,203.61,311.59,367.46,529.83,488.6,183.81
2012-09-05,1403.44,3069.27,203.56,310.41,366.35,528.26,488.0,183.03
2012-09-06,1432.12,3135.81,208.5,317.65,370.97,538.87,499.7,185.09
2012-09-07,1437.92,3136.42,210.72,320.39,368.06,547.66,499.2,184.47
2012-09-10,1429.08,3104.02,208.83,318.26,367.24,545.2,492.5,184.18
2012-09-11,1433.56,3104.53,210.56,319.98,366.46,550.17,493.4,183.62
2012-09-12,1436.56,3114.31,211.53,321.54,363.76,552.33,495.6,182.65
2012-09-13,1459.99,3155.83,216.98,324.89,370.05,562.54,502.8,185.28
2012-09-14,1465.77,3183.95,218.78,327.03,367.67,569.9,507.1,183.88
2012-09-17,1461.19,3178.67,216.46,325.48,368.39,565.44,507.3,182.82
2012-09-18,1459.32,3177.8,215.49,325.59,370.13,561.37,507.3,182.01
2012-09-19,1461.05,3182.62,215.33,326.52,371.22,556.12,507.3,182.4
2012-09-20,1460.26,3175.96,214.11,323.55,373.32,558.53,506.1,183.07
2012-09-21,1460.15,3179.96,213.49,322.97,372.13,559.57,506.5,183.18
2012-09-24,1456.89,3160.78,213.48,322.35,372.83,556.66,502.2,185.0
2012-09-25,1441.59,3117.73,210.22,318.5,369.94,551.69,494.5,184.43
2012-09-26,1433.32,3093.7,208.7,317.03,369.83,546.8,490.5,184.84
2012-09-27,1447.15,3136.6,210.87,320.2,371.11,553.93,498.2,184.02
2012-09-28,1440.67,3116.23,210.07,319.31,369.97,551.19,494.5,184.89
2012-10-01,1444.49,3113.53,211.05,320.66,372.49,554.18,493.6,184.12
